scenario,member_id,arm,transactions_12w,activated,opted_out,evidence_label
B_engagement_without_behaviour,B-A-06784,A_holdout,7,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06785,A_holdout,4,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06786,A_holdout,3,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06787,A_holdout,4,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06788,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06789,A_holdout,2,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06790,A_holdout,3,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06791,A_holdout,2,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06792,A_holdout,5,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06793,A_holdout,3,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06794,A_holdout,3,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06795,A_holdout,13,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06796,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06797,A_holdout,2,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06798,A_holdout,11,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06799,A_holdout,2,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06800,A_holdout,3,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06801,A_holdout,4,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06802,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06803,A_holdout,7,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06804,A_holdout,11,0,1,CALCULATED
B_engagement_without_behaviour,B-A-06805,A_holdout,6,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06806,A_holdout,5,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06807,A_holdout,0,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06808,A_holdout,2,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06809,A_holdout,9,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06810,A_holdout,0,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06811,A_holdout,5,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06812,A_holdout,3,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06813,A_holdout,11,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06814,A_holdout,5,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06815,A_holdout,10,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06816,A_holdout,6,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06817,A_holdout,4,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06818,A_holdout,0,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06819,A_holdout,3,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06820,A_holdout,3,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06821,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06822,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06823,A_holdout,2,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06824,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06825,A_holdout,3,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06826,A_holdout,6,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06827,A_holdout,3,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06828,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06829,A_holdout,3,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06830,A_holdout,6,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06831,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06832,A_holdout,11,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06833,A_holdout,4,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06834,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06835,A_holdout,3,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06836,A_holdout,0,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06837,A_holdout,5,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06838,A_holdout,2,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06839,A_holdout,3,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06840,A_holdout,5,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06841,A_holdout,4,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06842,A_holdout,4,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06843,A_holdout,2,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06844,A_holdout,3,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06845,A_holdout,0,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06846,A_holdout,4,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06847,A_holdout,0,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06848,A_holdout,8,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06849,A_holdout,6,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06850,A_holdout,6,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06851,A_holdout,10,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06852,A_holdout,2,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06853,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06854,A_holdout,3,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06855,A_holdout,2,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06856,A_holdout,2,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06857,A_holdout,2,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06858,A_holdout,9,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06859,A_holdout,4,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06860,A_holdout,4,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06861,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06862,A_holdout,6,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06863,A_holdout,3,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06864,A_holdout,7,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06865,A_holdout,5,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06866,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06867,A_holdout,3,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06868,A_holdout,5,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06869,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06870,A_holdout,6,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06871,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06872,A_holdout,5,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06873,A_holdout,0,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06874,A_holdout,10,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06875,A_holdout,6,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06876,A_holdout,2,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06877,A_holdout,3,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06878,A_holdout,9,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06879,A_holdout,6,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06880,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06881,A_holdout,2,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06882,A_holdout,0,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06883,A_holdout,6,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06884,A_holdout,4,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06885,A_holdout,0,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06886,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06887,A_holdout,2,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06888,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06889,A_holdout,5,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06890,A_holdout,9,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06891,A_holdout,7,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06892,A_holdout,3,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06893,A_holdout,9,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06894,A_holdout,7,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06895,A_holdout,4,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06896,A_holdout,10,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06897,A_holdout,2,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06898,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06899,A_holdout,10,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06900,A_holdout,5,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06901,A_holdout,5,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06902,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06903,A_holdout,2,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06904,A_holdout,4,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06905,A_holdout,5,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06906,A_holdout,3,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06907,A_holdout,4,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06908,A_holdout,8,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06909,A_holdout,5,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06910,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06911,A_holdout,6,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06912,A_holdout,11,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06913,A_holdout,17,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06914,A_holdout,10,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06915,A_holdout,14,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06916,A_holdout,11,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06917,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06918,A_holdout,3,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06919,A_holdout,0,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06920,A_holdout,17,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06921,A_holdout,4,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06922,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06923,A_holdout,3,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06924,A_holdout,0,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06925,A_holdout,0,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06926,A_holdout,11,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06927,A_holdout,7,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06928,A_holdout,2,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06929,A_holdout,5,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06930,A_holdout,3,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06931,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06932,A_holdout,0,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06933,A_holdout,0,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06934,A_holdout,5,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06935,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06936,A_holdout,5,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06937,A_holdout,5,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06938,A_holdout,3,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06939,A_holdout,2,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06940,A_holdout,6,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06941,A_holdout,0,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06942,A_holdout,2,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06943,A_holdout,3,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06944,A_holdout,5,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06945,A_holdout,6,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06946,A_holdout,3,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06947,A_holdout,6,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06948,A_holdout,9,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06949,A_holdout,3,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06950,A_holdout,15,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06951,A_holdout,8,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06952,A_holdout,0,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06953,A_holdout,19,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06954,A_holdout,8,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06955,A_holdout,7,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06956,A_holdout,5,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06957,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06958,A_holdout,8,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06959,A_holdout,5,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06960,A_holdout,8,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06961,A_holdout,5,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06962,A_holdout,3,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06963,A_holdout,4,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06964,A_holdout,14,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06965,A_holdout,3,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06966,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06967,A_holdout,0,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06968,A_holdout,9,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06969,A_holdout,2,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06970,A_holdout,6,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06971,A_holdout,2,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06972,A_holdout,6,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06973,A_holdout,0,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06974,A_holdout,3,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06975,A_holdout,12,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06976,A_holdout,5,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06977,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06978,A_holdout,7,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06979,A_holdout,15,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06980,A_holdout,0,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06981,A_holdout,6,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06982,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06983,A_holdout,10,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06984,A_holdout,13,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06985,A_holdout,6,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06986,A_holdout,5,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06987,A_holdout,2,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06988,A_holdout,0,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06989,A_holdout,4,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06990,A_holdout,5,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06991,A_holdout,17,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06992,A_holdout,8,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06993,A_holdout,4,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06994,A_holdout,6,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06995,A_holdout,0,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06996,A_holdout,6,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06997,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06998,A_holdout,3,0,0,CALCULATED
B_engagement_without_behaviour,B-A-06999,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07000,A_holdout,14,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07001,A_holdout,9,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07002,A_holdout,2,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07003,A_holdout,4,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07004,A_holdout,4,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07005,A_holdout,2,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07006,A_holdout,5,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07007,A_holdout,3,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07008,A_holdout,3,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07009,A_holdout,4,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07010,A_holdout,0,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07011,A_holdout,2,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07012,A_holdout,0,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07013,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07014,A_holdout,0,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07015,A_holdout,6,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07016,A_holdout,7,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07017,A_holdout,3,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07018,A_holdout,3,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07019,A_holdout,5,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07020,A_holdout,5,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07021,A_holdout,3,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07022,A_holdout,11,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07023,A_holdout,0,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07024,A_holdout,11,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07025,A_holdout,0,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07026,A_holdout,0,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07027,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07028,A_holdout,5,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07029,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07030,A_holdout,2,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07031,A_holdout,2,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07032,A_holdout,4,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07033,A_holdout,2,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07034,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07035,A_holdout,3,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07036,A_holdout,2,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07037,A_holdout,0,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07038,A_holdout,2,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07039,A_holdout,3,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07040,A_holdout,0,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07041,A_holdout,12,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07042,A_holdout,5,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07043,A_holdout,2,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07044,A_holdout,4,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07045,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07046,A_holdout,2,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07047,A_holdout,0,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07048,A_holdout,7,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07049,A_holdout,14,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07050,A_holdout,3,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07051,A_holdout,4,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07052,A_holdout,2,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07053,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07054,A_holdout,2,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07055,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07056,A_holdout,3,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07057,A_holdout,10,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07058,A_holdout,7,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07059,A_holdout,0,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07060,A_holdout,7,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07061,A_holdout,4,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07062,A_holdout,10,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07063,A_holdout,7,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07064,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07065,A_holdout,11,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07066,A_holdout,6,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07067,A_holdout,2,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07068,A_holdout,9,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07069,A_holdout,0,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07070,A_holdout,4,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07071,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07072,A_holdout,0,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07073,A_holdout,14,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07074,A_holdout,9,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07075,A_holdout,3,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07076,A_holdout,0,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07077,A_holdout,10,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07078,A_holdout,5,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07079,A_holdout,4,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07080,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07081,A_holdout,2,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07082,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07083,A_holdout,5,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07084,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07085,A_holdout,7,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07086,A_holdout,3,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07087,A_holdout,5,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07088,A_holdout,0,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07089,A_holdout,6,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07090,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07091,A_holdout,3,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07092,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07093,A_holdout,12,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07094,A_holdout,7,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07095,A_holdout,0,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07096,A_holdout,0,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07097,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07098,A_holdout,12,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07099,A_holdout,6,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07100,A_holdout,2,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07101,A_holdout,6,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07102,A_holdout,2,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07103,A_holdout,6,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07104,A_holdout,4,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07105,A_holdout,2,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07106,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07107,A_holdout,5,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07108,A_holdout,2,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07109,A_holdout,3,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07110,A_holdout,4,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07111,A_holdout,2,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07112,A_holdout,0,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07113,A_holdout,6,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07114,A_holdout,3,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07115,A_holdout,4,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07116,A_holdout,10,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07117,A_holdout,4,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07118,A_holdout,5,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07119,A_holdout,6,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07120,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07121,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07122,A_holdout,9,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07123,A_holdout,7,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07124,A_holdout,14,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07125,A_holdout,3,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07126,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07127,A_holdout,9,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07128,A_holdout,4,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07129,A_holdout,6,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07130,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07131,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07132,A_holdout,3,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07133,A_holdout,2,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07134,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07135,A_holdout,5,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07136,A_holdout,0,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07137,A_holdout,10,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07138,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07139,A_holdout,1,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07140,A_holdout,2,0,0,CALCULATED
B_engagement_without_behaviour,B-A-07141,A_holdout,6,0,0,CALCULATED
